ticker,cik,fiscal_year,shares_outstanding,total_assets,total_liab,deposits,equity,liab_current,longterm_debt,net_income,interest_expense
NWBI,1471265,2021,146459122.0,14501508000.0,12917937000.0,12301165000.0,1583571000.0,,,154323000.0,27246000.0
NWBI,1471265,2022,146459122.0,14113324000.0,12621838000.0,11464548000.0,1491486000.0,,,133666000.0,28117000.0
NWBI,1471265,2023,146459122.0,14419105000.0,12867788000.0,11979902000.0,1551317000.0,,,134957000.0,152239000.0
NWBI,1471265,2024,146459122.0,14408224000.0,12811368000.0,12144554000.0,1596856000.0,,,100278000.0,
NWBI,1471265,2025,146459122.0,16766617000.0,14876193000.0,13943017000.0,1890424000.0,,,126013000.0,
OFG,1030469,2015,42265494.0,7099149000.0,6202072000.0,4716859000.0,897077000.0,,,-2504000.0,69196000.0
OFG,1030469,2016,42265494.0,6501824000.0,5581413000.0,4664487000.0,920411000.0,,,59186000.0,57165000.0
OFG,1030469,2017,42265494.0,6189053000.0,5243946000.0,4799482000.0,945107000.0,,,52646000.0,41475000.0
OFG,1030469,2018,42265494.0,6583352000.0,5583475000.0,4908115000.0,999877000.0,,,84410000.0,44525000.0
OFG,1030469,2019,42265494.0,9297661000.0,8252183000.0,7698610000.0,1045478000.0,,,53841000.0,51002000.0
OFG,1030469,2020,42265494.0,9826011000.0,8740036000.0,8415640000.0,1085975000.0,,,74327000.0,64915000.0
OFG,1030469,2021,42265494.0,9899720000.0,8830560000.0,8603118000.0,1069160000.0,,,146151000.0,41829000.0
OFG,1030469,2022,42265494.0,9818780000.0,8776374000.0,8568364000.0,1042406000.0,,,166239000.0,33493000.0
OFG,1030469,2023,42265494.0,11344453000.0,10150973000.0,9762169000.0,1193480000.0,,,181872000.0,88010000.0
OFG,1030469,2024,42265494.0,11500734000.0,10246363000.0,9604786000.0,1254371000.0,,,198170000.0,
OFG,1030469,2025,42265494.0,12465657000.0,11075652000.0,10262752000.0,1390005000.0,,,205103000.0,
ON,1097864,2015,389311721.0,3869600000.0,2237700000.0,,1608200000.0,1239300000.0,850500000.0,54100000.0,49700000.0
ON,1097864,2016,389311721.0,6924400000.0,5046500000.0,,1823200000.0,1502600000.0,3068500000.0,110900000.0,145300000.0
ON,1097864,2017,389311721.0,7195100000.0,4394100000.0,,2778800000.0,1408900000.0,2703700000.0,529900000.0,141200000.0
ON,1097864,2018,389311721.0,7587600000.0,4393500000.0,,3171600000.0,1469300000.0,2627600000.0,165600000.0,128200000.0
ON,1097864,2019,389311721.0,8425500000.0,5101400000.0,,3301700000.0,1818400000.0,2876500000.0,56500000.0,148300000.0
ON,1097864,2020,389311721.0,8668000000.0,5109900000.0,,3538500000.0,1674500000.0,2959700000.0,89000000.0,168400000.0
ON,1097864,2021,389311721.0,9626000000.0,5021600000.0,,4585400000.0,1543400000.0,2913900000.0,1009600000.0,130400000.0
ON,1097864,2022,389311721.0,11978500000.0,5771500000.0,,6188500000.0,2061400000.0,3045700000.0,1902200000.0,94900000.0
ON,1097864,2023,389311721.0,13215200000.0,5414600000.0,,7782600000.0,2183600000.0,2542600000.0,2183700000.0,74800000.0
ON,1097864,2024,389311721.0,14089800000.0,5275300000.0,,8796400000.0,1334800000.0,3345900000.0,1572800000.0,
ON,1097864,2025,389311721.0,12524100000.0,4832200000.0,,7673300000.0,1287700000.0,2980500000.0,121000000.0,
ONB,707179,2015,,11991527000.0,10500357000.0,8400860000.0,1491170000.0,,1291747000.0,31985000.0,9038000.0
ONB,707179,2016,,14860237000.0,13045820000.0,10743253000.0,1814417000.0,,218939000.0,33456000.0,11932000.0
ONB,707179,2017,,17518292000.0,15363895000.0,12605764000.0,2154397000.0,,248782000.0,-18493000.0,16578000.0
ONB,707179,2018,,19728435000.0,17038865000.0,14349949000.0,2689570000.0,,,47498000.0,29009000.0
ONB,707179,2019,,20411667000.0,17559214000.0,14553397000.0,2852453000.0,,,49185000.0,27654000.0
ONB,707179,2020,,22960622000.0,19987966000.0,17037453000.0,2972656000.0,,,74120000.0,12170000.0
ONB,707179,2021,,24453564000.0,21441546000.0,18569195000.0,3012018000.0,,,277538000.0,42249000.0
ONB,707179,2022,,46763372000.0,41634777000.0,35000830000.0,5128595000.0,,,428287000.0,126266000.0
ONB,707179,2023,,49089836000.0,43526936000.0,37235180000.0,5562900000.0,,,581992000.0,703668000.0
ONB,707179,2024,,53552272000.0,47211922000.0,40823560000.0,6340350000.0,,,539188000.0,
ONB,707179,2025,,72151967000.0,63657179000.0,55088195000.0,8494788000.0,,,669257000.0,
ORI,74260,2015,241432922.0,17110500000.0,13229600000.0,,3880800000.0,,,90600000.0,
ORI,74260,2016,241432922.0,18591600000.0,14119900000.0,,4471600000.0,,,131900000.0,
ORI,74260,2017,241432922.0,19403500000.0,14670200000.0,,4733300000.0,,,299600000.0,
ORI,74260,2018,241432922.0,19327100000.0,14180800000.0,,5146200000.0,,,-106500000.0,
ORI,74260,2019,241432922.0,21076300000.0,15076100000.0,,6000100000.0,,,275800000.0,
ORI,74260,2020,241432922.0,22815200000.0,16628500000.0,,6186600000.0,,,519700000.0,
ORI,74260,2021,241432922.0,24981800000.0,18088600000.0,,6893200000.0,,,627000000.0,
ORI,74260,2022,241432922.0,25159400000.0,18993200000.0,,6166200000.0,,,512100000.0,
ORI,74260,2023,241432922.0,26501400000.0,20090700000.0,,6410700000.0,,,190600000.0,
ORI,74260,2024,241432922.0,27843100000.0,22224100000.0,,5618900000.0,,,105100000.0,
ORI,74260,2025,241432922.0,29862700000.0,23934200000.0,,5914000000.0,,,206300000.0,
ORN,1402829,2015,,465500000.0,237786000.0,,227714000.0,118295000.0,98188000.0,1439000.0,3148000.0
ORN,1402829,2016,,447676000.0,221472000.0,,226204000.0,117520000.0,82077000.0,-3620000.0,6175000.0
ORN,1402829,2017,,433285000.0,202019000.0,,231266000.0,121992000.0,63185000.0,400000.0,5731000.0
ORN,1402829,2018,,312870000.0,171285000.0,,141585000.0,86306000.0,76119000.0,-94422000.0,7943000.0
ORN,1402829,2019,,394844000.0,256823000.0,,,149752000.0,68029000.0,159000.0,6808000.0
ORN,1402829,2020,,414189000.0,254695000.0,,,180613000.0,29523000.0,3666000.0,4920000.0
ORN,1402829,2021,,351750000.0,203652000.0,,,161737000.0,259000.0,-14560000.0,5076000.0
ORN,1402829,2022,,367155000.0,229355000.0,,,189236000.0,716000.0,-12612000.0,4456000.0
ORN,1402829,2023,,416893000.0,295418000.0,,,215916000.0,23740000.0,-17875000.0,11659000.0
ORN,1402829,2024,,417317000.0,266638000.0,,,191173000.0,22751000.0,-1644000.0,
ORN,1402829,2025,,414652000.0,255620000.0,,,203907000.0,6085000.0,2488000.0,
PAYD,1017655,2015,8477659.0,498714.0,1130867.0,,-632153.0,1130867.0,,-1309497.0,
PAYD,1017655,2016,8477659.0,16645375.0,3264295.0,,13381080.0,1974993.0,,-347581.0,
PAYD,1017655,2017,8477659.0,17110993.0,3427063.0,,13683930.0,2134909.0,,-617020.0,
PAYD,1017655,2018,8477659.0,5211693.0,3295175.0,,1916518.0,2194753.0,,-11531526.0,
PAYD,1017655,2019,8477659.0,4991418.0,2296218.0,,2695200.0,1129590.0,,282011.0,
PAYD,1017655,2020,8477659.0,5787086.0,2804487.0,,2982599.0,1781746.0,,-2232553.0,
PAYD,1017655,2021,8477659.0,6496350.0,3587672.0,,2908678.0,2724173.0,,-696760.0,
PAYD,1017655,2022,8477659.0,6421724.0,3049612.0,,3372112.0,2076493.0,,652146.0,
PAYD,1017655,2023,8477659.0,7293032.0,2833925.0,,4459107.0,1932653.0,,353214.0,
PAYD,1017655,2024,8477659.0,8440058.0,3414891.0,,5025167.0,2538872.0,,763592.0,
PAYD,1017655,2025,8477659.0,8277764.0,2735504.0,,5542260.0,2085229.0,,-368243.0,
PAYO,1845815,2021,338850836.0,5078752000.0,4591679000.0,,487073000.0,4497828000.0,13665000.0,-18902000.0,
PAYO,1845815,2022,338850836.0,6594651000.0,6049395000.0,,545256000.0,5977512000.0,16138000.0,-11970000.0,
PAYO,1845815,2023,338850836.0,7283119000.0,6618846000.0,,664273000.0,6541975000.0,18411000.0,93333000.0,
PAYO,1845815,2024,338850836.0,7930380000.0,7205590000.0,,724790000.0,7131076000.0,,121163000.0,
PAYO,1845815,2025,338850836.0,8956589000.0,8252162000.0,,704427000.0,8083720000.0,,73192000.0,
PB,1068851,2015,120176771.0,22037216000.0,18574306000.0,17681119000.0,3462910000.0,,,286646000.0,39191000.0
PB,1068851,2016,120176771.0,22331072000.0,18688761000.0,17307302000.0,3642311000.0,,,274466000.0,43159000.0
PB,1068851,2017,120176771.0,22587292000.0,18763138000.0,17821460000.0,3824154000.0,,,272165000.0,60492000.0
PB,1068851,2018,120176771.0,22693402000.0,18640578000.0,17256558000.0,4052824000.0,,,321812000.0,97616000.0
PB,1068851,2019,120176771.0,32185708000.0,26214873000.0,24199732000.0,5970835000.0,,,332552000.0,137169000.0
PB,1068851,2020,120176771.0,34059275000.0,27928606000.0,27360492000.0,6130669000.0,,,528904000.0,113177000.0
PB,1068851,2021,120176771.0,37833970000.0,31406734000.0,30771762000.0,6427236000.0,,,519297000.0,53615000.0
PB,1068851,2022,120176771.0,37689829000.0,30990455000.0,28533531000.0,6699374000.0,,,524516000.0,89604000.0
PB,1068851,2023,120176771.0,38547877000.0,31468547000.0,27179809000.0,7079330000.0,,,419316000.0,488110000.0
PB,1068851,2024,120176771.0,39566738000.0,32128243000.0,28381338000.0,7438495000.0,,,479386000.0,
PB,1068851,2025,120176771.0,38463425000.0,30847285000.0,28482484000.0,7616140000.0,,,542843000.0,
PEP,77476,2015,1364891558.0,69667000000.0,57637000000.0,,12068000000.0,17578000000.0,29213000000.0,5452000000.0,970000000.0
PEP,77476,2016,1364891558.0,74129000000.0,62930000000.0,,11246000000.0,21135000000.0,30053000000.0,6329000000.0,1342000000.0
PEP,77476,2017,1364891558.0,79804000000.0,68823000000.0,,11045000000.0,20502000000.0,33796000000.0,4857000000.0,1151000000.0
PEP,77476,2018,1364891558.0,77648000000.0,63046000000.0,,14518000000.0,22138000000.0,28295000000.0,12515000000.0,1525000000.0
PEP,77476,2019,1364891558.0,78547000000.0,63679000000.0,,14786000000.0,20461000000.0,29148000000.0,1766000000.0,1135000000.0
PEP,77476,2020,1364891558.0,92918000000.0,79366000000.0,,13454000000.0,23372000000.0,40370000000.0,7120000000.0,1128000000.0
PEP,77476,2021,1364891558.0,92377000000.0,76226000000.0,,16043000000.0,26220000000.0,36026000000.0,7618000000.0,1863000000.0
PEP,77476,2022,1364891558.0,92187000000.0,74914000000.0,,17149000000.0,26785000000.0,35657000000.0,8910000000.0,939000000.0
PEP,77476,2023,1364891558.0,100495000000.0,81858000000.0,,18503000000.0,31647000000.0,37595000000.0,9074000000.0,819000000.0
PEP,77476,2024,1364891558.0,99467000000.0,81296000000.0,,18041000000.0,31536000000.0,37224000000.0,9578000000.0,919000000.0
PEP,77476,2025,1364891558.0,107399000000.0,86852000000.0,,20406000000.0,32764000000.0,42321000000.0,8240000000.0,1121000000.0
PFE,78003,2015,5699673589.0,167460000000.0,102463000000.0,,64720000000.0,29399000000.0,28818000000.0,6960000000.0,1199000000.0
PFE,78003,2016,5699673589.0,171615000000.0,111776000000.0,,59544000000.0,31115000000.0,31398000000.0,7215000000.0,1186000000.0
PFE,78003,2017,5699673589.0,171797000000.0,100141000000.0,,71308000000.0,30427000000.0,33538000000.0,21308000000.0,1270000000.0
PFE,78003,2018,5699673589.0,159422000000.0,95664000000.0,,63407000000.0,31858000000.0,32909000000.0,11153000000.0,1316000000.0
PFE,78003,2019,5699673589.0,167489000000.0,104042000000.0,,63143000000.0,37304000000.0,35955000000.0,16273000000.0,1574000000.0
PFE,78003,2020,5699673589.0,154229000000.0,90756000000.0,,63238000000.0,25920000000.0,37133000000.0,9616000000.0,1449000000.0
PFE,78003,2021,5699673589.0,181476000000.0,104013000000.0,,77201000000.0,42671000000.0,36195000000.0,21979000000.0,1291000000.0
PFE,78003,2022,5699673589.0,197205000000.0,101288000000.0,,95661000000.0,42138000000.0,32884000000.0,31372000000.0,1238000000.0
PFE,78003,2023,5699673589.0,226501000000.0,137213000000.0,,89014000000.0,47794000000.0,61538000000.0,2119000000.0,2209000000.0
PFE,78003,2024,5699673589.0,213396000000.0,124899000000.0,,88203000000.0,42995000000.0,57405000000.0,8031000000.0,3091000000.0
PFE,78003,2025,5699673589.0,208160000000.0,121385000000.0,,86476000000.0,36984000000.0,61641000000.0,7771000000.0,2671000000.0
PFG,1126328,2015,,218685900000.0,209222800000.0,,9311600000.0,,3290800000.0,1234000000.0,
PFG,1126328,2016,,228014300000.0,217623000000.0,,10227300000.0,,3125700000.0,1316500000.0,
PFG,1126328,2017,,253941200000.0,240918000000.0,,12849300000.0,,3178400000.0,2310400000.0,
PFG,1126328,2018,,243036100000.0,231188900000.0,,11390000000.0,,3259600000.0,236500000.0,
PFG,1126328,2019,,276087800000.0,261137100000.0,,14618000000.0,,3734100000.0,300900000.0,
PFG,1126328,2020,,296627700000.0,279754800000.0,,16558900000.0,,4279200000.0,472600000.0,
PFG,1126328,2021,,304657200000.0,288198900000.0,,16069400000.0,,4280200000.0,1710600000.0,
PFG,1126328,2022,,292239600000.0,281934800000.0,,10001700000.0,,3997000000.0,4811600000.0,
PFG,1126328,2023,,305046700000.0,293836100000.0,,10916000000.0,,3930900000.0,623200000.0,
PFG,1126328,2024,,313663600000.0,302194600000.0,,11086400000.0,,3955300000.0,1571000000.0,
PFG,1126328,2025,,341376500000.0,328985200000.0,,11883900000.0,,3926300000.0,1185100000.0,
PFGC,1618673,2016,157533032.0,3455400000.0,2652600000.0,,802800000.0,1316700000.0,1111600000.0,68300000.0,83900000.0
PFGC,1618673,2017,157533032.0,3804100000.0,2878600000.0,,925500000.0,1383300000.0,1241900000.0,96300000.0,54900000.0
PFGC,1618673,2018,157533032.0,4000900000.0,2865600000.0,,1135300000.0,1470000000.0,1123000000.0,198700000.0,60400000.0
PFGC,1618673,2019,157533032.0,4653500000.0,3355300000.0,,1298200000.0,1699300000.0,1202900000.0,166800000.0,65400000.0
PFGC,1618673,2020,157533032.0,7719700000.0,5709100000.0,,2010600000.0,2618700000.0,2249300000.0,-114100000.0,116900000.0
PFGC,1618673,2021,157533032.0,7845700000.0,5739600000.0,,2106100000.0,2527200000.0,2240500000.0,40700000.0,152400000.0
